dataset_id,geometry_id,algorithm_id,bit_rule,contamination_id,seed,point_count,bits_axis,miad,normalized_miad,m1_l1_locality,m1_l1_status,m1_l1_sampled,m1_l1_sampled_status,m1_l2_locality,m1_l2_status,m1_l2_sampled,m1_l2_sampled_status,recall_8_64,recall_8_64_status,recall_8_64_sampled,recall_8_64_sampled_status,kendall_tau_clean,frame_angle_rad,peak_rss_kb,cache_miss_rate,block_read_p95,perf_status,sort_seconds,robust_fallback_used
stanford_armadillo,E4,A5_pca_compact_hilbert,C1_monotone_half,D0,1,172974,10 4 1,3.92338342,0.0171473757,536923.754,exact,536923.754,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.281320459,exact,0.281320459,exact,1,0,1452880,0.0401963,56.4611385,ok,0.214678,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C1_monotone_half,D0,2,172974,10 4 1,3.92338342,0.0171473757,536923.754,exact,536923.754,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.281320459,exact,0.281320459,exact,1,0,1459764,0.047756,56.4611385,ok,0.21509,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C1_monotone_half,D0,3,172974,10 4 1,3.92338342,0.0171473757,536923.754,exact,536923.754,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.281320459,exact,0.281320459,exact,1,0,1466680,0.0434958,56.4611385,ok,0.215147,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C1_monotone_half,D0,4,172974,10 4 1,3.92338342,0.0171473757,536923.754,exact,536923.754,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.281320459,exact,0.281320459,exact,1,0,1473672,0.0459205,56.4611385,ok,0.215681,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C2_occupancy_floor1,D0,0,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1480304,0.0483738,10.4735891,ok,0.215092,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C2_occupancy_floor1,D0,1,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1487120,0.048426,10.4735891,ok,0.213501,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C2_occupancy_floor1,D0,2,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1493896,0.0466607,10.4735891,ok,0.211646,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C2_occupancy_floor1,D0,3,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1500484,0.0489283,10.4735891,ok,0.204278,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C2_occupancy_floor1,D0,4,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1507248,0.0484368,10.4735891,ok,0.214505,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C3_frame_core_occupancy,D0,0,172974,7 6 6,0.81888763,0.00357899608,519296.746,exact,519296.746,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.77720351,exact,0.77720351,exact,1,0,1514372,0.0464467,10.8465254,ok,0.211164,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C3_frame_core_occupancy,D0,1,172974,7 6 6,0.81888763,0.00357899608,519296.746,exact,519296.746,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.77720351,exact,0.77720351,exact,1,0,1520988,0.0430194,10.8465254,ok,0.214626,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C3_frame_core_occupancy,D0,2,172974,7 6 6,0.81888763,0.00357899608,519296.746,exact,519296.746,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.77720351,exact,0.77720351,exact,1,0,1527916,0.0500501,10.8465254,ok,0.211429,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C3_frame_core_occupancy,D0,3,172974,7 6 6,0.81888763,0.00357899608,519296.746,exact,519296.746,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.77720351,exact,0.77720351,exact,1,0,1534848,0.0451349,10.8465254,ok,0.209427,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C3_frame_core_occupancy,D0,4,172974,7 6 6,0.81888763,0.00357899608,519296.746,exact,519296.746,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.77720351,exact,0.77720351,exact,1,0,1541692,0.0478726,10.8465254,ok,0.211769,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C4_hybrid,D0,0,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1548260,0.0387981,10.4735891,ok,0.210871,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C4_hybrid,D0,1,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1555092,0.0533945,10.4735891,ok,0.209702,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C4_hybrid,D0,2,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1561932,0.0403241,10.4735891,ok,0.214089,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C4_hybrid,D0,3,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1568940,0.0453805,10.4735891,ok,0.20779,False
stanford_armadillo,E4,A5_pca_compact_hilbert,C4_hybrid,D0,4,172974,7 6 6,0.825537482,0.00360805965,453007.216,exact,453007.216,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771939713,exact,0.771939713,exact,1,0,1576000,0.0519601,10.4735891,ok,0.212171,False
stanford_armadillo,E4,A5b_robust_frame_morton,C0_uniform,D0,0,172974,10 10 10,0.89669686,0.00391906585,3232012.82,exact,3232012.82,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.765286257,exact,0.765286257,exact,1,0,1582968,0.0465386,15.0763201,ok,4.16383,False
stanford_armadillo,E4,A5b_robust_frame_morton,C0_uniform,D0,1,172974,10 10 10,0.89669686,0.00391906585,3232012.82,exact,3232012.82,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.765286257,exact,0.765286257,exact,1,0,1589688,0.0519742,15.0763201,ok,4.19941,False
stanford_armadillo,E4,A5b_robust_frame_morton,C0_uniform,D0,2,172974,10 10 10,0.89669686,0.00391906585,3232012.82,exact,3232012.82,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.765286257,exact,0.765286257,exact,1,0,1596544,0.049838,15.0763201,ok,4.16798,False
stanford_armadillo,E4,A5b_robust_frame_morton,C0_uniform,D0,3,172974,10 10 10,0.89669686,0.00391906585,3232012.82,exact,3232012.82,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.765286257,exact,0.765286257,exact,1,0,1603404,0.0479019,15.0763201,ok,4.12768,False
stanford_armadillo,E4,A5b_robust_frame_morton,C0_uniform,D0,4,172974,10 10 10,0.89669686,0.00391906585,3232012.82,exact,3232012.82,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.765286257,exact,0.765286257,exact,1,0,1610128,0.0416425,15.0763201,ok,4.1767,False
stanford_armadillo,E4,A5b_robust_frame_morton,C1_monotone_half,D0,0,172974,10 4 1,3.68326683,0.0160979322,2101657.27,exact,2101657.27,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.298515962,exact,0.298515962,exact,1,0,1616864,0.0479985,56.3826424,ok,4.18243,False
stanford_armadillo,E4,A5b_robust_frame_morton,C1_monotone_half,D0,1,172974,10 4 1,3.68326683,0.0160979322,2101657.27,exact,2101657.27,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.298515962,exact,0.298515962,exact,1,0,1623512,0.0439304,56.3826424,ok,4.19129,False
stanford_armadillo,E4,A5b_robust_frame_morton,C1_monotone_half,D0,2,172974,10 4 1,3.68326683,0.0160979322,2101657.27,exact,2101657.27,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.298515962,exact,0.298515962,exact,1,0,1630384,0.0408618,56.3826424,ok,4.12097,False
stanford_armadillo,E4,A5b_robust_frame_morton,C1_monotone_half,D0,3,172974,10 4 1,3.68326683,0.0160979322,2101657.27,exact,2101657.27,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.298515962,exact,0.298515962,exact,1,0,1637264,0.0435387,56.3826424,ok,4.11921,False
stanford_armadillo,E4,A5b_robust_frame_morton,C1_monotone_half,D0,4,172974,10 4 1,3.68326683,0.0160979322,2101657.27,exact,2101657.27,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.298515962,exact,0.298515962,exact,1,0,1644012,0.035816,56.3826424,ok,4.14443,False
stanford_armadillo,E4,A5b_robust_frame_morton,C2_occupancy_floor1,D0,0,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1651048,0.0427558,13.6500776,ok,4.11312,False
stanford_armadillo,E4,A5b_robust_frame_morton,C2_occupancy_floor1,D0,1,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1657840,0.0455984,13.6500776,ok,4.17534,False
stanford_armadillo,E4,A5b_robust_frame_morton,C2_occupancy_floor1,D0,2,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1664660,0.0469355,13.6500776,ok,4.17906,False
stanford_armadillo,E4,A5b_robust_frame_morton,C2_occupancy_floor1,D0,3,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1671280,0.0441437,13.6500776,ok,4.16698,False
stanford_armadillo,E4,A5b_robust_frame_morton,C2_occupancy_floor1,D0,4,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1677988,0.0516743,13.6500776,ok,4.16182,False
stanford_armadillo,E4,A5b_robust_frame_morton,C3_frame_core_occupancy,D0,0,172974,7 6 6,0.885825601,0.00387155238,1243993.41,exact,1243993.41,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771988131,exact,0.771988131,exact,1,0,1684772,0.0427456,14.2065431,ok,4.15509,False
stanford_armadillo,E4,A5b_robust_frame_morton,C3_frame_core_occupancy,D0,1,172974,7 6 6,0.885825601,0.00387155238,1243993.41,exact,1243993.41,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771988131,exact,0.771988131,exact,1,0,1691712,0.0509487,14.2065431,ok,4.08659,False
stanford_armadillo,E4,A5b_robust_frame_morton,C3_frame_core_occupancy,D0,2,172974,7 6 6,0.885825601,0.00387155238,1243993.41,exact,1243993.41,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771988131,exact,0.771988131,exact,1,0,1698452,0.0474012,14.2065431,ok,4.13034,False
stanford_armadillo,E4,A5b_robust_frame_morton,C3_frame_core_occupancy,D0,3,172974,7 6 6,0.885825601,0.00387155238,1243993.41,exact,1243993.41,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771988131,exact,0.771988131,exact,1,0,1705084,0.038594,14.2065431,ok,4.17471,False
stanford_armadillo,E4,A5b_robust_frame_morton,C3_frame_core_occupancy,D0,4,172974,7 6 6,0.885825601,0.00387155238,1243993.41,exact,1243993.41,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771988131,exact,0.771988131,exact,1,0,1711864,0.0459203,14.2065431,ok,4.0345,False
stanford_armadillo,E4,A5b_robust_frame_morton,C4_hybrid,D0,0,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1718280,0.042773,13.6500776,ok,4.1483,False
stanford_armadillo,E4,A5b_robust_frame_morton,C4_hybrid,D0,1,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1725192,0.046553,13.6500776,ok,4.04116,False
stanford_armadillo,E4,A5b_robust_frame_morton,C4_hybrid,D0,2,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1731972,0.0474416,13.6500776,ok,4.17417,False
stanford_armadillo,E4,A5b_robust_frame_morton,C4_hybrid,D0,3,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1739060,0.0406758,13.6500776,ok,4.16558,False
stanford_armadillo,E4,A5b_robust_frame_morton,C4_hybrid,D0,4,172974,7 6 6,0.880636569,0.00384887342,1295954.84,exact,1295954.84,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.766613769,exact,0.766613769,exact,1,0,1745640,0.0487016,13.6500776,ok,4.18521,False
stanford_armadillo,E4,A6_rch,C0_uniform,D0,0,172974,10 10 10,0.729142631,0.00318676033,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774367101,exact,0.774367101,exact,1,0,1752660,0.0459854,11.5788869,ok,4.14865,False
stanford_armadillo,E4,A6_rch,C0_uniform,D0,1,172974,10 10 10,0.729142631,0.00318676033,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774367101,exact,0.774367101,exact,1,0,1759528,0.0423894,11.5788869,ok,4.1229,False
stanford_armadillo,E4,A6_rch,C0_uniform,D0,2,172974,10 10 10,0.729142631,0.00318676033,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774367101,exact,0.774367101,exact,1,0,1766584,0.0503217,11.5788869,ok,4.05573,False
stanford_armadillo,E4,A6_rch,C0_uniform,D0,3,172974,10 10 10,0.729142631,0.00318676033,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774367101,exact,0.774367101,exact,1,0,1773416,0.0491803,11.5788869,ok,4.18375,False
stanford_armadillo,E4,A6_rch,C0_uniform,D0,4,172974,10 10 10,0.729142631,0.00318676033,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774367101,exact,0.774367101,exact,1,0,1780132,0.0494592,11.5788869,ok,4.17491,False
stanford_armadillo,E4,A6_rch,C1_monotone_half,D0,0,172974,10 4 1,3.79785746,0.0165987572,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300146265,exact,0.300146265,exact,1,0,1786864,0.0477767,56.0845919,ok,4.15228,False
stanford_armadillo,E4,A6_rch,C1_monotone_half,D0,1,172974,10 4 1,3.79785746,0.0165987572,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300146265,exact,0.300146265,exact,1,0,1794112,0.0490372,56.0845919,ok,4.18362,False
stanford_armadillo,E4,A6_rch,C1_monotone_half,D0,2,172974,10 4 1,3.79785746,0.0165987572,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300146265,exact,0.300146265,exact,1,0,1800856,0.0466955,56.0845919,ok,4.14677,False
stanford_armadillo,E4,A6_rch,C1_monotone_half,D0,3,172974,10 4 1,3.79785746,0.0165987572,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300146265,exact,0.300146265,exact,1,0,1807772,0.0413404,56.0845919,ok,4.19246,False
stanford_armadillo,E4,A6_rch,C1_monotone_half,D0,4,172974,10 4 1,3.79785746,0.0165987572,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300146265,exact,0.300146265,exact,1,0,1814840,0.046839,56.0845919,ok,4.16004,False
stanford_armadillo,E4,A6_rch,C2_occupancy_floor1,D0,0,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1821440,0.0394094,10.5912629,ok,4.14758,False
stanford_armadillo,E4,A6_rch,C2_occupancy_floor1,D0,1,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1828236,0.0487002,10.5912629,ok,4.19902,False
stanford_armadillo,E4,A6_rch,C2_occupancy_floor1,D0,2,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1835176,0.0412589,10.5912629,ok,4.16211,False
stanford_armadillo,E4,A6_rch,C2_occupancy_floor1,D0,3,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1841964,0.0456292,10.5912629,ok,4.16972,False
stanford_armadillo,E4,A6_rch,C2_occupancy_floor1,D0,4,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1849060,0.0450244,10.5912629,ok,4.16715,False
stanford_armadillo,E4,A6_rch,C3_frame_core_occupancy,D0,0,172974,7 6 6,0.845990115,0.00369744907,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773995658,exact,0.773995658,exact,1,0,1856028,0.0477868,11.3270571,ok,4.2007,False
stanford_armadillo,E4,A6_rch,C3_frame_core_occupancy,D0,1,172974,7 6 6,0.845990115,0.00369744907,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773995658,exact,0.773995658,exact,1,0,1862672,0.0506555,11.3270571,ok,4.16235,False
stanford_armadillo,E4,A6_rch,C3_frame_core_occupancy,D0,2,172974,7 6 6,0.845990115,0.00369744907,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773995658,exact,0.773995658,exact,1,0,1869456,0.0467585,11.3270571,ok,4.14987,False
stanford_armadillo,E4,A6_rch,C3_frame_core_occupancy,D0,3,172974,7 6 6,0.845990115,0.00369744907,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773995658,exact,0.773995658,exact,1,0,1876296,0.0470364,11.3270571,ok,4.1392,False
stanford_armadillo,E4,A6_rch,C3_frame_core_occupancy,D0,4,172974,7 6 6,0.845990115,0.00369744907,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773995658,exact,0.773995658,exact,1,0,1883196,0.0478169,11.3270571,ok,4.19525,False
stanford_armadillo,E4,A6_rch,C4_hybrid,D0,0,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1889828,0.049781,10.5912629,ok,4.20003,False
stanford_armadillo,E4,A6_rch,C4_hybrid,D0,1,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1896548,0.0452086,10.5912629,ok,4.13518,False
stanford_armadillo,E4,A6_rch,C4_hybrid,D0,2,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1903348,0.0422034,10.5912629,ok,4.15396,False
stanford_armadillo,E4,A6_rch,C4_hybrid,D0,3,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1910360,0.044795,10.5912629,ok,4.16693,False
stanford_armadillo,E4,A6_rch,C4_hybrid,D0,4,172974,7 6 6,0.848860344,0.00370999357,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771393389,exact,0.771393389,exact,1,0,1917060,0.0474798,10.5912629,ok,4.20196,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C0_uniform,D0,0,172974,10 10 10,0.729108568,0.00318661146,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774362766,exact,0.774362766,exact,1,0,1924292,0.0492036,11.5177683,ok,4.21158,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C0_uniform,D0,1,172974,10 10 10,0.729108568,0.00318661146,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774362766,exact,0.774362766,exact,1,0,1930776,0.0512379,11.5177683,ok,4.22907,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C0_uniform,D0,2,172974,10 10 10,0.729108568,0.00318661146,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774362766,exact,0.774362766,exact,1,0,1937624,0.0500023,11.5177683,ok,4.22093,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C0_uniform,D0,3,172974,10 10 10,0.729108568,0.00318661146,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774362766,exact,0.774362766,exact,1,0,1944384,0.050477,11.5177683,ok,4.19543,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C0_uniform,D0,4,172974,10 10 10,0.729108568,0.00318661146,1506630.78,exact,1506630.78,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.774362766,exact,0.774362766,exact,1,0,1951576,0.0548295,11.5177683,ok,4.18775,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C1_monotone_half,D0,0,172974,10 4 1,3.79724294,0.0165960714,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300141206,exact,0.300141206,exact,1,0,1958620,0.0431194,56.0845919,ok,4.17527,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C1_monotone_half,D0,1,172974,10 4 1,3.79724294,0.0165960714,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300141206,exact,0.300141206,exact,1,0,1965252,0.0460521,56.0845919,ok,4.20297,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C1_monotone_half,D0,2,172974,10 4 1,3.79724294,0.0165960714,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300141206,exact,0.300141206,exact,1,0,1972436,0.0504214,56.0845919,ok,4.20072,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C1_monotone_half,D0,3,172974,10 4 1,3.79724294,0.0165960714,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300141206,exact,0.300141206,exact,1,0,1978968,0.0533268,56.0845919,ok,4.22079,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C1_monotone_half,D0,4,172974,10 4 1,3.79724294,0.0165960714,609257.232,exact,609257.232,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.300141206,exact,0.300141206,exact,1,0,1985848,0.0492277,56.0845919,ok,4.09388,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C2_occupancy_floor1,D0,0,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,1992692,0.0508327,10.6471777,ok,4.1785,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C2_occupancy_floor1,D0,1,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,1999472,0.0473726,10.6471777,ok,4.17916,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C2_occupancy_floor1,D0,2,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,2006148,0.0428885,10.6471777,ok,4.19309,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C2_occupancy_floor1,D0,3,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,2012864,0.0528407,10.6471777,ok,4.18751,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C2_occupancy_floor1,D0,4,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,2019700,0.0470903,10.6471777,ok,4.20364,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C3_frame_core_occupancy,D0,0,172974,7 6 6,0.846015733,0.00369756103,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773997104,exact,0.773997104,exact,1,0,2026400,0.0473838,11.2968433,ok,4.20289,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C3_frame_core_occupancy,D0,1,172974,7 6 6,0.846015733,0.00369756103,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773997104,exact,0.773997104,exact,1,0,2033128,0.0475705,11.2968433,ok,4.20104,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C3_frame_core_occupancy,D0,2,172974,7 6 6,0.846015733,0.00369756103,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773997104,exact,0.773997104,exact,1,0,2039644,0.0501806,11.2968433,ok,4.16221,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C3_frame_core_occupancy,D0,3,172974,7 6 6,0.846015733,0.00369756103,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773997104,exact,0.773997104,exact,1,0,2046360,0.0525764,11.2968433,ok,4.21387,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C3_frame_core_occupancy,D0,4,172974,7 6 6,0.846015733,0.00369756103,689423.29,exact,689423.29,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.773997104,exact,0.773997104,exact,1,0,2053172,0.0465788,11.2968433,ok,4.1509,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C4_hybrid,D0,0,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,2059912,0.047449,10.6471777,ok,4.20372,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C4_hybrid,D0,1,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,2066888,0.0439586,10.6471777,ok,4.22471,False
stanford_armadillo,E4,A6_rch_b2_mrcd,C4_hybrid,D0,2,172974,7 6 6,0.848856296,0.00370997588,697652.059,exact,697652.059,exact,6.98291658e-11,exact,6.98291658e-11,exact,0.771390498,exact,0.771390498,exact,1,0,2073544,0.0432275,10.6471777,ok,4.173,False
