dataset_id,dataset_label,geometry_id,algorithm_id,method,bit_rule,bit_allocator,contamination_id,contamination_mode,seed,frame_estimator,miad_off,miad_all,miad_all_minus_off,miad_all_minus_off_percent,normalized_miad_off,normalized_miad_all,normalized_miad_all_minus_off,normalized_miad_all_minus_off_percent
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C0_uniform,uniform,D0,clean,1.0,det_mcd,0.896696860064,0.578214731693,-0.318482128372,-35.517257008,0.00391906585332,0.00252712116188,-0.00139194469144,-35.517257008
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C0_uniform,uniform,D0,clean,2.0,det_mcd,0.896696860064,0.578214731693,-0.318482128372,-35.517257008,0.00391906585332,0.00252712116188,-0.00139194469144,-35.517257008
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C0_uniform,uniform,D0,clean,3.0,det_mcd,0.896696860064,0.578214731693,-0.318482128372,-35.517257008,0.00391906585332,0.00252712116188,-0.00139194469144,-35.517257008
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C0_uniform,uniform,D0,clean,4.0,det_mcd,0.896696860064,0.578214731693,-0.318482128372,-35.517257008,0.00391906585332,0.00252712116188,-0.00139194469144,-35.517257008
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D0,clean,0.0,det_mcd,3.68326683478,1.35668863847,-2.32657819631,-63.1661593002,0.0160979322263,0.00592948671219,-0.0101684455141,-63.1661593002
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D0,clean,1.0,det_mcd,3.68326683478,1.35668863847,-2.32657819631,-63.1661593002,0.0160979322263,0.00592948671219,-0.0101684455141,-63.1661593002
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D0,clean,2.0,det_mcd,3.68326683478,1.35668863847,-2.32657819631,-63.1661593002,0.0160979322263,0.00592948671219,-0.0101684455141,-63.1661593002
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D0,clean,3.0,det_mcd,3.68326683478,1.35668863847,-2.32657819631,-63.1661593002,0.0160979322263,0.00592948671219,-0.0101684455141,-63.1661593002
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C1_monotone_half,monotone_half,D0,clean,4.0,det_mcd,3.68326683478,1.35668863847,-2.32657819631,-63.1661593002,0.0160979322263,0.00592948671219,-0.0101684455141,-63.1661593002
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C2_occupancy_floor1,occupancy_floor1,D0,clean,0.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C2_occupancy_floor1,occupancy_floor1,D0,clean,1.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C2_occupancy_floor1,occupancy_floor1,D0,clean,2.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C2_occupancy_floor1,occupancy_floor1,D0,clean,3.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C2_occupancy_floor1,occupancy_floor1,D0,clean,4.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,0.0,det_mcd,0.885825601115,0.566350218088,-0.319475383027,-36.0652686742,0.0038715523829,0.00247526661415,-0.00139628576876,-36.0652686742
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,1.0,det_mcd,0.885825601115,0.566350218088,-0.319475383027,-36.0652686742,0.0038715523829,0.00247526661415,-0.00139628576876,-36.0652686742
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,2.0,det_mcd,0.885825601115,0.566350218088,-0.319475383027,-36.0652686742,0.0038715523829,0.00247526661415,-0.00139628576876,-36.0652686742
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,3.0,det_mcd,0.885825601115,0.566350218088,-0.319475383027,-36.0652686742,0.0038715523829,0.00247526661415,-0.00139628576876,-36.0652686742
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,4.0,det_mcd,0.885825601115,0.566350218088,-0.319475383027,-36.0652686742,0.0038715523829,0.00247526661415,-0.00139628576876,-36.0652686742
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D0,clean,0.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D0,clean,1.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D0,clean,2.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D0,clean,3.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A5b_robust_frame_morton,robust_frame_morton,C4_hybrid,hybrid_occupancy,D0,clean,4.0,det_mcd,0.880636569214,0.562873440645,-0.317763128569,-36.0833446711,0.00384887341675,0.00246007115583,-0.00138880226092,-36.0833446711
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C0_uniform,uniform,D0,clean,0.0,det_mcd,0.729142630648,0.534840202357,-0.194302428292,-26.6480685842,0.00318676033478,0.00233755025515,-0.000849210079625,-26.6480685842
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C0_uniform,uniform,D0,clean,1.0,det_mcd,0.729142630648,0.534840202357,-0.194302428292,-26.6480685842,0.00318676033478,0.00233755025515,-0.000849210079625,-26.6480685842
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C0_uniform,uniform,D0,clean,2.0,det_mcd,0.729142630648,0.534840202357,-0.194302428292,-26.6480685842,0.00318676033478,0.00233755025515,-0.000849210079625,-26.6480685842
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C0_uniform,uniform,D0,clean,3.0,det_mcd,0.729142630648,0.534840202357,-0.194302428292,-26.6480685842,0.00318676033478,0.00233755025515,-0.000849210079625,-26.6480685842
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C0_uniform,uniform,D0,clean,4.0,det_mcd,0.729142630648,0.534840202357,-0.194302428292,-26.6480685842,0.00318676033478,0.00233755025515,-0.000849210079625,-26.6480685842
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C1_monotone_half,monotone_half,D0,clean,0.0,det_mcd,3.7978574642,1.47601114934,-2.32184631486,-61.1356886547,0.0165987572463,0.00645099269564,-0.0101477645506,-61.1356886547
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C1_monotone_half,monotone_half,D0,clean,1.0,det_mcd,3.7978574642,1.47601114934,-2.32184631486,-61.1356886547,0.0165987572463,0.00645099269564,-0.0101477645506,-61.1356886547
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C1_monotone_half,monotone_half,D0,clean,2.0,det_mcd,3.7978574642,1.47601114934,-2.32184631486,-61.1356886547,0.0165987572463,0.00645099269564,-0.0101477645506,-61.1356886547
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C1_monotone_half,monotone_half,D0,clean,3.0,det_mcd,3.7978574642,1.47601114934,-2.32184631486,-61.1356886547,0.0165987572463,0.00645099269564,-0.0101477645506,-61.1356886547
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C1_monotone_half,monotone_half,D0,clean,4.0,det_mcd,3.7978574642,1.47601114934,-2.32184631486,-61.1356886547,0.0165987572463,0.00645099269564,-0.0101477645506,-61.1356886547
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,0.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,1.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,2.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,3.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,4.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,0.0,det_mcd,0.845990115323,0.534219572873,-0.311770542451,-36.8527405703,0.00369744907211,0.00233483775784,-0.00136261131426,-36.8527405703
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,1.0,det_mcd,0.845990115323,0.534219572873,-0.311770542451,-36.8527405703,0.00369744907211,0.00233483775784,-0.00136261131426,-36.8527405703
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,2.0,det_mcd,0.845990115323,0.534219572873,-0.311770542451,-36.8527405703,0.00369744907211,0.00233483775784,-0.00136261131426,-36.8527405703
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,3.0,det_mcd,0.845990115323,0.534219572873,-0.311770542451,-36.8527405703,0.00369744907211,0.00233483775784,-0.00136261131426,-36.8527405703
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,4.0,det_mcd,0.845990115323,0.534219572873,-0.311770542451,-36.8527405703,0.00369744907211,0.00233483775784,-0.00136261131426,-36.8527405703
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C4_hybrid,hybrid_occupancy,D0,clean,0.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C4_hybrid,hybrid_occupancy,D0,clean,1.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C4_hybrid,hybrid_occupancy,D0,clean,2.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C4_hybrid,hybrid_occupancy,D0,clean,3.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch,rch,C4_hybrid,hybrid_occupancy,D0,clean,4.0,det_mcd,0.848860343552,0.530785347057,-0.318074996495,-37.4708276705,0.00370999357175,0.0023198282739,-0.00139016529786,-37.4708276705
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C0_uniform,uniform,D0,clean,0.0,mrcd,0.729108568362,0.534834167177,-0.194274401185,-26.6454694973,0.00318661146357,0.00233752387805,-0.000849087585522,-26.6454694973
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C0_uniform,uniform,D0,clean,1.0,mrcd,0.729108568362,0.534834167177,-0.194274401185,-26.6454694973,0.00318661146357,0.00233752387805,-0.000849087585522,-26.6454694973
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C0_uniform,uniform,D0,clean,2.0,mrcd,0.729108568362,0.534834167177,-0.194274401185,-26.6454694973,0.00318661146357,0.00233752387805,-0.000849087585522,-26.6454694973
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C0_uniform,uniform,D0,clean,3.0,mrcd,0.729108568362,0.534834167177,-0.194274401185,-26.6454694973,0.00318661146357,0.00233752387805,-0.000849087585522,-26.6454694973
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C0_uniform,uniform,D0,clean,4.0,mrcd,0.729108568362,0.534834167177,-0.194274401185,-26.6454694973,0.00318661146357,0.00233752387805,-0.000849087585522,-26.6454694973
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C1_monotone_half,monotone_half,D0,clean,0.0,mrcd,3.79724294076,1.47644187279,-2.32080106797,-61.1180560259,0.0165960714358,0.00645287519756,-0.0101431962382,-61.1180560259
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C1_monotone_half,monotone_half,D0,clean,1.0,mrcd,3.79724294076,1.47644187279,-2.32080106797,-61.1180560259,0.0165960714358,0.00645287519756,-0.0101431962382,-61.1180560259
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C1_monotone_half,monotone_half,D0,clean,2.0,mrcd,3.79724294076,1.47644187279,-2.32080106797,-61.1180560259,0.0165960714358,0.00645287519756,-0.0101431962382,-61.1180560259
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C1_monotone_half,monotone_half,D0,clean,3.0,mrcd,3.79724294076,1.47644187279,-2.32080106797,-61.1180560259,0.0165960714358,0.00645287519756,-0.0101431962382,-61.1180560259
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C1_monotone_half,monotone_half,D0,clean,4.0,mrcd,3.79724294076,1.47644187279,-2.32080106797,-61.1180560259,0.0165960714358,0.00645287519756,-0.0101431962382,-61.1180560259
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,0.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,1.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,2.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,3.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,4.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,0.0,mrcd,0.846015732612,0.534163906289,-0.311851826323,-36.8612325164,0.00369756103396,0.0023345944638,-0.00136296657016,-36.8612325164
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,1.0,mrcd,0.846015732612,0.534163906289,-0.311851826323,-36.8612325164,0.00369756103396,0.0023345944638,-0.00136296657016,-36.8612325164
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,2.0,mrcd,0.846015732612,0.534163906289,-0.311851826323,-36.8612325164,0.00369756103396,0.0023345944638,-0.00136296657016,-36.8612325164
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,3.0,mrcd,0.846015732612,0.534163906289,-0.311851826323,-36.8612325164,0.00369756103396,0.0023345944638,-0.00136296657016,-36.8612325164
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,4.0,mrcd,0.846015732612,0.534163906289,-0.311851826323,-36.8612325164,0.00369756103396,0.0023345944638,-0.00136296657016,-36.8612325164
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C4_hybrid,hybrid_occupancy,D0,clean,0.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C4_hybrid,hybrid_occupancy,D0,clean,1.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C4_hybrid,hybrid_occupancy,D0,clean,2.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C4_hybrid,hybrid_occupancy,D0,clean,3.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b2_mrcd,rch,C4_hybrid,hybrid_occupancy,D0,clean,4.0,mrcd,0.848856295841,0.530807126376,-0.318049169465,-37.4679637794,0.003709975881,0.00231992346168,-0.00139005241932,-37.4679637794
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C0_uniform,uniform,D0,clean,0.0,ogk,0.739037417293,0.537431483583,-0.20160593371,-27.2795299659,0.00323000607611,0.00234887560068,-0.000881130475434,-27.2795299659
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C0_uniform,uniform,D0,clean,1.0,ogk,0.739037417293,0.537431483583,-0.20160593371,-27.2795299659,0.00323000607611,0.00234887560068,-0.000881130475434,-27.2795299659
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C0_uniform,uniform,D0,clean,2.0,ogk,0.739037417293,0.537431483583,-0.20160593371,-27.2795299659,0.00323000607611,0.00234887560068,-0.000881130475434,-27.2795299659
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C0_uniform,uniform,D0,clean,3.0,ogk,0.739037417293,0.537431483583,-0.20160593371,-27.2795299659,0.00323000607611,0.00234887560068,-0.000881130475434,-27.2795299659
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C0_uniform,uniform,D0,clean,4.0,ogk,0.739037417293,0.537431483583,-0.20160593371,-27.2795299659,0.00323000607611,0.00234887560068,-0.000881130475434,-27.2795299659
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C1_monotone_half,monotone_half,D0,clean,0.0,ogk,4.68600281703,1.53825577704,-3.14774704,-67.1733919697,0.0204804482392,0.00672303646632,-0.0137574117729,-67.1733919697
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C1_monotone_half,monotone_half,D0,clean,1.0,ogk,4.68600281703,1.53825577704,-3.14774704,-67.1733919697,0.0204804482392,0.00672303646632,-0.0137574117729,-67.1733919697
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C1_monotone_half,monotone_half,D0,clean,2.0,ogk,4.68600281703,1.53825577704,-3.14774704,-67.1733919697,0.0204804482392,0.00672303646632,-0.0137574117729,-67.1733919697
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C1_monotone_half,monotone_half,D0,clean,3.0,ogk,4.68600281703,1.53825577704,-3.14774704,-67.1733919697,0.0204804482392,0.00672303646632,-0.0137574117729,-67.1733919697
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C1_monotone_half,monotone_half,D0,clean,4.0,ogk,4.68600281703,1.53825577704,-3.14774704,-67.1733919697,0.0204804482392,0.00672303646632,-0.0137574117729,-67.1733919697
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,0.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,1.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,2.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,3.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C2_occupancy_floor1,occupancy_floor1,D0,clean,4.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,0.0,ogk,0.893740472305,0.530938946635,-0.362801525671,-40.5936104398,0.00390614478843,0.0023204995898,-0.00158564519863,-40.5936104398
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,1.0,ogk,0.893740472305,0.530938946635,-0.362801525671,-40.5936104398,0.00390614478843,0.0023204995898,-0.00158564519863,-40.5936104398
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,2.0,ogk,0.893740472305,0.530938946635,-0.362801525671,-40.5936104398,0.00390614478843,0.0023204995898,-0.00158564519863,-40.5936104398
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,3.0,ogk,0.893740472305,0.530938946635,-0.362801525671,-40.5936104398,0.00390614478843,0.0023204995898,-0.00158564519863,-40.5936104398
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C3_frame_core_occupancy,frame_core_occupancy,D0,clean,4.0,ogk,0.893740472305,0.530938946635,-0.362801525671,-40.5936104398,0.00390614478843,0.0023204995898,-0.00158564519863,-40.5936104398
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C4_hybrid,hybrid_occupancy,D0,clean,0.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C4_hybrid,hybrid_occupancy,D0,clean,1.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C4_hybrid,hybrid_occupancy,D0,clean,2.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C4_hybrid,hybrid_occupancy,D0,clean,3.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A6_rch_b3_ogk,rch,C4_hybrid,hybrid_occupancy,D0,clean,4.0,ogk,0.850690777182,0.5320434473,-0.318647329882,-37.4574802536,0.00371799358854,0.00232532687428,-0.00139266671426,-37.4574802536
stanford_armadillo,Stanford Armadillo,E4,A7_cgal_spatial_sort,external_cgal_spatial_sort,C2_occupancy_floor1,occupancy_floor1,D0,clean,0.0,none,1.55529703034,1.55529703034,0,0,0.00679751625643,0.00679751625643,0,0
stanford_armadillo,Stanford Armadillo,E4,A7_cgal_spatial_sort,external_cgal_spatial_sort,C2_occupancy_floor1,occupancy_floor1,D0,clean,1.0,none,1.55529703034,1.55529703034,0,0,0.00679751625643,0.00679751625643,0,0
stanford_armadillo,Stanford Armadillo,E4,A7_cgal_spatial_sort,external_cgal_spatial_sort,C2_occupancy_floor1,occupancy_floor1,D0,clean,2.0,none,1.55529703034,1.55529703034,0,0,0.00679751625643,0.00679751625643,0,0
stanford_armadillo,Stanford Armadillo,E4,A7_cgal_spatial_sort,external_cgal_spatial_sort,C2_occupancy_floor1,occupancy_floor1,D0,clean,3.0,none,1.55529703034,1.55529703034,0,0,0.00679751625643,0.00679751625643,0,0
stanford_armadillo,Stanford Armadillo,E4,A7_cgal_spatial_sort,external_cgal_spatial_sort,C2_occupancy_floor1,occupancy_floor1,D0,clean,4.0,none,1.55529703034,1.55529703034,0,0,0.00679751625643,0.00679751625643,0,0
