runlist,dataset_id,dataset_label,geometry_id,expected_vertices,algorithm_id,method,bit_rule,bit_allocator,point_count,clean_point_count,contamination_id,contamination_mode,seed,frame_estimator,refinement,sort_seconds,output_hash,bits_axis,robust_fallback_used,miad,normalized_miad,m1_l1_locality,l1_locality,m1_l1_status,m1_l1_sampled,m1_l1_sample_size,m1_l1_sampled_status,m1_l2_locality,l2_locality,m1_l2_status,m1_l2_sampled,m1_l2_sample_size,m1_l2_sampled_status,recall_8_64,recall_8_64_status,recall_8_64_sampled,recall_8_64_sample_size,recall_8_64_sampled_status,peak_rss_kb,block_read_mean,block_read_p95,cache_references,cache_misses,cache_miss_rate,perf_status,kendall_tau_clean,frame_angle_rad
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,0,none,all,0.47210761497262865,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,198752.0,0.01582984575621818,0.03329858151978849,2694604,170008,0.06309201648925036,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,1,none,all,0.4743109759874642,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,200288.0,0.01582984575621818,0.03329858151978849,3295293,167001,0.050678649819606326,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,2,none,all,0.48098167800344527,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,201568.0,0.01582984575621818,0.03329858151978849,2986932,167808,0.05618072323039158,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,3,none,all,0.47635723906569183,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,202892.0,0.01582984575621818,0.03329858151978849,3062824,167924,0.05482652610793177,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A2_morton,morton,C4_hybrid,hybrid_occupancy,35947,35947,D0,clean,4,none,all,0.47586588899139315,1a94bc1602a8abce9ab0a74bde63c9ad56316a30a9feebcf524f5eedf9db896c,6 6 5,False,0.0014350078220203059,0.0057343875733900825,0.0025533953517063463,,exact,0.0025533953517063463,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7712569894567002,exact,0.7712569894567002,35947,exact,204084.0,0.01582984575621818,0.03329858151978849,2644859,161305,0.06098812828963661,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,0,none,all,0.4848813130520284,10eff8018304bf929a13c2edefd67f4ba916f7298d56ca7232e24c77d50ce349,10 10 10,False,0.0013662826697340025,0.0054597572520758185,0.0005610223561164387,,exact,0.0005610223561164387,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7848777366678722,exact,0.7848777366678722,35947,exact,205620.0,0.013618404275575697,0.026970046085998813,2616439,176315,0.06738739179472558,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,1,none,all,0.4740922679193318,10eff8018304bf929a13c2edefd67f4ba916f7298d56ca7232e24c77d50ce349,10 10 10,False,0.0013662826697340025,0.0054597572520758185,0.0005610223561164387,,exact,0.0005610223561164387,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7848777366678722,exact,0.7848777366678722,35947,exact,206900.0,0.013618404275575697,0.026970046085998813,2893333,170670,0.058987333984715895,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,2,none,all,0.48064429499208927,10eff8018304bf929a13c2edefd67f4ba916f7298d56ca7232e24c77d50ce349,10 10 10,False,0.0013662826697340025,0.0054597572520758185,0.0005610223561164387,,exact,0.0005610223561164387,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7848777366678722,exact,0.7848777366678722,35947,exact,208436.0,0.013618404275575697,0.026970046085998813,2828075,162452,0.05744260672011881,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,3,none,all,0.4773452100344002,10eff8018304bf929a13c2edefd67f4ba916f7298d56ca7232e24c77d50ce349,10 10 10,False,0.0013662826697340025,0.0054597572520758185,0.0005610223561164387,,exact,0.0005610223561164387,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7848777366678722,exact,0.7848777366678722,35947,exact,209716.0,0.013618404275575697,0.026970046085998813,3060656,173246,0.05660420511158392,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C0_uniform,uniform,35947,35947,D0,clean,4,none,all,0.4779978049919009,10eff8018304bf929a13c2edefd67f4ba916f7298d56ca7232e24c77d50ce349,10 10 10,False,0.0013662826697340025,0.0054597572520758185,0.0005610223561164387,,exact,0.0005610223561164387,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7848777366678722,exact,0.7848777366678722,35947,exact,211252.0,0.013618404275575697,0.026970046085998813,2719867,166780,0.06131917479788534,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C1_monotone_half,monotone_half,35947,35947,D0,clean,0,none,all,0.47528969205450267,10eff8018304bf929a13c2edefd67f4ba916f7298d56ca7232e24c77d50ce349,10 10 10,False,0.0013662826697340025,0.0054597572520758185,0.0005610223561164387,,exact,0.0005610223561164387,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7848777366678722,exact,0.7848777366678722,35947,exact,212532.0,0.013618404275575697,0.026970046085998813,2779608,171931,0.061854405369390214,ok,1.0,
table_2_dataset_summary,stanford_bunny,Stanford Bunny,E3,35947,A3_isotropic_hilbert,isotropic_hilbert,C1_monotone_half,monotone_half,35947,35947,D0,clean,1,none,all,0.47911234898492694,10eff8018304bf929a13c2edefd67f4ba916f7298d56ca7232e24c77d50ce349,10 10 10,False,0.0013662826697340025,0.0054597572520758185,0.0005610223561164387,,exact,0.0005610223561164387,35947,exact,2.0014809988562656e-16,,exact,2.0014809988562656e-16,35947,exact,0.7848777366678722,exact,0.7848777366678722,35947,exact,213812.0,0.013618404275575697,0.026970046085998813,2998048,170688,0.05693304443424522,ok,1.0,
